ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,H/en,0.596784
1,1,E/en,0.912362
1,1,H/jap,0.542198
1,1,E/jap,0.934151
1,1,H/sent,0.531477
1,1,E/sent,0.477168
1,2,H/en,-0.248821
1,2,E/en,0.220761
1,2,H/jap,-0.395813
1,2,E/jap,0.150132
1,2,H/sent,-0.373305
1,2,E/sent,-0.069801
1,3,H/en,0.071334
1,3,E/en,0.126978
1,3,H/jap,0.024689
1,3,E/jap,0.048942
1,3,H/sent,-0.357305
1,3,E/sent,-0.225104
1,4,H/en,-0.079717
1,4,E/en,0.228512
1,4,H/jap,-0.096553
1,4,E/jap,0.327822
1,4,H/sent,-0.023943
1,4,E/sent,0.014173
1,5,H/en,0.357675
1,5,E/en,0.488975
1,5,H/jap,0.459304
1,5,E/jap,0.647899
1,5,H/sent,0.306070
1,5,E/sent,0.513149
1,6,H/en,0.377418
1,6,E/en,0.404543
1,6,H/jap,0.501841
1,6,E/jap,0.528385
1,6,H/sent,0.440025
1,6,E/sent,0.471555
1,7,H/en,-0.122509
1,7,E/en,-0.092985
1,7,H/jap,-0.085964
1,7,E/jap,-0.057890
1,7,H/sent,-0.270315
1,7,E/sent,-0.210016
1,8,H/en,0.351028
1,8,E/en,0.582897
1,8,H/jap,0.336941
1,8,E/jap,0.541185
1,8,H/sent,0.254216
1,8,E/sent,0.485740
1,9,H/en,-0.018692
1,9,E/en,0.113451
1,9,H/jap,-0.198889
1,9,E/jap,0.064212
1,9,H/sent,-0.380214
1,9,E/sent,-0.021583
1,10,H/en,0.106125
1,10,E/en,0.106162
1,10,H/jap,0.094343
1,10,E/jap,0.134164
1,10,H/sent,-0.353234
1,10,E/sent,-0.219520
1,11,H/en,0.446956
1,11,E/en,0.112602
1,11,H/jap,0.606443
1,11,E/jap,0.269324
1,11,H/sent,0.149686
1,11,E/sent,-0.095149
1,12,H/en,0.431174
1,12,E/en,0.257284
1,12,H/jap,0.473804
1,12,E/jap,0.319908
1,12,H/sent,0.310480
1,12,E/sent,0.205221
1,13,H/en,1.182574
1,13,E/en,1.182814
1,13,H/jap,1.176851
1,13,E/jap,1.162231
1,13,H/sent,1.027626
1,13,E/sent,1.005376
1,14,H/en,-0.229757
1,14,E/en,-0.219234
1,14,H/jap,-0.250634
1,14,E/jap,-0.250888
1,14,H/sent,-0.394925
1,14,E/sent,-0.373384
1,15,H/en,0.730468
1,15,E/en,0.623049
1,15,H/jap,0.727629
1,15,E/jap,0.617794
1,15,H/sent,0.370865
1,15,E/sent,0.306001
1,16,H/en,-0.003229
1,16,E/en,0.102182
1,16,H/jap,0.009940
1,16,E/jap,0.118676
1,16,H/sent,-0.051662
1,16,E/sent,0.060163
1,17,H/en,0.325410
1,17,E/en,0.564722
1,17,H/jap,0.422247
1,17,E/jap,0.672281
1,17,H/sent,0.291174
1,17,E/sent,0.520448
1,18,H/en,-0.664842
1,18,E/en,-0.518603
1,18,H/jap,-0.499457
1,18,E/jap,-0.377668
1,18,H/sent,-0.988319
1,18,E/sent,-0.879741
1,19,H/en,0.185321
1,19,E/en,0.306003
1,19,H/jap,0.243027
1,19,E/jap,0.359141
1,19,H/sent,-0.003276
1,19,E/sent,0.135523
1,20,H/en,0.007847
1,20,E/en,-0.013811
1,20,H/jap,0.065446
1,20,E/jap,0.027231
1,20,H/sent,-0.250009
1,20,E/sent,-0.266992
1,21,H/en,0.353080
1,21,E/en,0.550833
1,21,H/jap,0.395334
1,21,E/jap,0.574143
1,21,H/sent,0.177619
1,21,E/sent,0.385535
1,22,H/en,0.758603
1,22,E/en,0.834795
1,22,H/jap,0.778506
1,22,E/jap,0.871684
1,22,H/sent,0.502972
1,22,E/sent,0.603854
1,23,H/en,0.371611
1,23,E/en,0.358095
1,23,H/jap,0.568478
1,23,E/jap,0.534906
1,23,H/sent,-0.067535
1,23,E/sent,-0.023234
1,24,H/en,0.439731
1,24,E/en,0.504081
1,24,H/jap,0.340226
1,24,E/jap,0.412052
1,24,H/sent,0.169380
1,24,E/sent,0.210673
1,25,H/en,0.378821
1,25,E/en,0.406174
1,25,H/jap,0.350860
1,25,E/jap,0.349937
1,25,H/sent,0.285205
1,25,E/sent,0.313413
