ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,en/S,0.296667
1,1,jap/S,0.185939
1,1,sent/S,0.691435
1,1,en/N,0.419666
1,1,jap/N,0.376358
1,1,sent/N,0.700943
1,2,en/S,0.647463
1,2,jap/S,0.670391
1,2,sent/S,0.956997
1,2,en/N,0.741678
1,2,jap/N,0.671428
1,2,sent/N,0.875175
1,3,en/S,0.334431
1,3,jap/S,0.196891
1,3,sent/S,0.090800
1,3,en/N,0.236664
1,3,jap/N,0.071898
1,3,sent/N,-0.072548
1,4,en/S,0.130071
1,4,jap/S,0.295767
1,4,sent/S,0.494886
1,4,en/N,0.143600
1,4,jap/N,0.292301
1,4,sent/N,0.316052
1,5,en/S,0.355586
1,5,jap/S,0.410292
1,5,sent/S,0.532207
1,5,en/N,0.245730
1,5,jap/N,0.291480
1,5,sent/N,0.427808
1,6,en/S,-0.015499
1,6,jap/S,-0.055904
1,6,sent/S,0.487194
1,6,en/N,-0.017737
1,6,jap/N,-0.063974
1,6,sent/N,0.469899
1,7,en/S,1.177737
1,7,jap/S,1.201081
1,7,sent/S,1.492234
1,7,en/N,1.040922
1,7,jap/N,1.080126
1,7,sent/N,1.358527
1,8,en/S,-0.074616
1,8,jap/S,-0.248086
1,8,sent/S,0.451611
1,8,en/N,0.246229
1,8,jap/N,-0.027820
1,8,sent/N,0.084866
1,9,en/S,-0.184921
1,9,jap/S,-0.138442
1,9,sent/S,-0.203258
1,9,en/N,-0.394309
1,9,jap/N,-0.470054
1,9,sent/N,-0.379942
1,10,en/S,0.117041
1,10,jap/S,0.039078
1,10,sent/S,0.538144
1,10,en/N,-0.000941
1,10,jap/N,-0.079732
1,10,sent/N,0.433802
1,11,en/S,0.724562
1,11,jap/S,0.198769
1,11,sent/S,0.893626
1,11,en/N,0.995035
1,11,jap/N,0.556854
1,11,sent/N,0.747980
1,12,en/S,-0.203347
1,12,jap/S,-0.345319
1,12,sent/S,-0.254282
1,12,en/N,-0.337344
1,12,jap/N,-0.487261
1,12,sent/N,-0.396940
1,13,en/S,0.581466
1,13,jap/S,0.624881
1,13,sent/S,0.572982
1,13,en/N,0.704337
1,13,jap/N,0.587320
1,13,sent/N,0.576567
1,14,en/S,0.963567
1,14,jap/S,1.090860
1,14,sent/S,0.630411
1,14,en/N,0.680294
1,14,jap/N,0.800670
1,14,sent/N,0.388318
1,15,en/S,-0.188059
1,15,jap/S,-0.191450
1,15,sent/S,-0.209566
1,15,en/N,0.901565
1,15,jap/N,0.919209
1,15,sent/N,0.765286
1,16,en/S,0.170209
1,16,jap/S,0.143650
1,16,sent/S,0.645387
1,16,en/N,-0.344082
1,16,jap/N,-0.361819
1,16,sent/N,0.061959
1,17,en/S,0.527446
1,17,jap/S,0.610349
1,17,sent/S,0.852752
1,17,en/N,0.407604
1,17,jap/N,0.458206
1,17,sent/N,0.466162
1,18,en/S,1.278571
1,18,jap/S,1.236490
1,18,sent/S,1.391635
1,18,en/N,1.076168
1,18,jap/N,1.065858
1,18,sent/N,1.188017
1,19,en/S,0.380326
1,19,jap/S,0.603894
1,19,sent/S,0.010959
1,19,en/N,0.341361
1,19,jap/N,0.601007
1,19,sent/N,-0.265794
1,20,en/S,0.906528
1,20,jap/S,0.865822
1,20,sent/S,1.255743
1,20,en/N,0.281584
1,20,jap/N,0.305283
1,20,sent/N,0.281239
1,21,en/S,1.399099
1,21,jap/S,1.562494
1,21,sent/S,1.438306
1,21,en/N,1.028695
1,21,jap/N,1.138784
1,21,sent/N,0.975496
1,22,en/S,0.065375
1,22,jap/S,0.010090
1,22,sent/S,0.838518
1,22,en/N,-0.395925
1,22,jap/N,-0.431798
1,22,sent/N,0.268135
1,23,en/S,1.158362
1,23,jap/S,1.087753
1,23,sent/S,1.572028
1,23,en/N,1.340826
1,23,jap/N,1.236388
1,23,sent/N,1.772557
1,24,en/S,-0.047769
1,24,jap/S,-0.280071
1,24,sent/S,0.507974
1,24,en/N,0.051294
1,24,jap/N,-0.178740
1,24,sent/N,0.490514
1,25,en/S,0.505812
1,25,jap/S,0.391360
1,25,sent/S,0.692646
1,25,en/N,0.251267
1,25,jap/N,0.333539
1,25,sent/N,0.236964
