ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,S/en,0.769157
1,1,N/en,1.038669
1,1,S/jap,0.791533
1,1,N/jap,1.066783
1,1,S/sent,1.014399
1,1,N/sent,1.186312
1,2,S/en,0.246963
1,2,N/en,0.246557
1,2,S/jap,0.318770
1,2,N/jap,0.390714
1,2,S/sent,0.207833
1,2,N/sent,0.574624
1,3,S/en,0.994206
1,3,N/en,0.373658
1,3,S/jap,0.963607
1,3,N/jap,0.369655
1,3,S/sent,1.235815
1,3,N/sent,0.577390
1,4,S/en,0.531847
1,4,N/en,1.039112
1,4,S/jap,0.510556
1,4,N/jap,1.127431
1,4,S/sent,0.592662
1,4,N/sent,1.039114
1,5,S/en,-0.374521
1,5,N/en,-0.435380
1,5,S/jap,-0.372305
1,5,N/jap,-0.443063
1,5,S/sent,-0.397713
1,5,N/sent,-0.464900
1,6,S/en,-0.488667
1,6,N/en,-0.964750
1,6,S/jap,-0.486946
1,6,N/jap,-0.870015
1,6,S/sent,-0.031531
1,6,N/sent,0.242560
1,7,S/en,1.282907
1,7,N/en,1.352018
1,7,S/jap,1.296166
1,7,N/jap,1.529139
1,7,S/sent,0.198423
1,7,N/sent,0.333322
1,8,S/en,0.594723
1,8,N/en,1.086158
1,8,S/jap,0.582856
1,8,N/jap,1.040595
1,8,S/sent,1.004413
1,8,N/sent,1.575396
1,9,S/en,-0.615059
1,9,N/en,0.007196
1,9,S/jap,-0.599664
1,9,N/jap,0.092150
1,9,S/sent,-0.706784
1,9,N/sent,-0.162737
1,10,S/en,1.065405
1,10,N/en,1.026950
1,10,S/jap,1.036516
1,10,N/jap,0.997371
1,10,S/sent,1.045057
1,10,N/sent,1.276917
1,11,S/en,0.978834
1,11,N/en,1.553532
1,11,S/jap,0.978106
1,11,N/jap,1.391409
1,11,S/sent,0.882059
1,11,N/sent,0.948296
1,12,S/en,-0.033921
1,12,N/en,-0.917680
1,12,S/jap,0.062558
1,12,N/jap,-1.079231
1,12,S/sent,0.158950
1,12,N/sent,-0.967877
1,13,S/en,0.792356
1,13,N/en,0.734520
1,13,S/jap,0.999350
1,13,N/jap,0.962222
1,13,S/sent,-0.153280
1,13,N/sent,-0.323940
1,14,S/en,1.187312
1,14,N/en,1.231216
1,14,S/jap,1.147386
1,14,N/jap,1.268955
1,14,S/sent,1.388735
1,14,N/sent,1.240622
1,15,S/en,0.243785
1,15,N/en,0.359694
1,15,S/jap,0.191973
1,15,N/jap,0.304405
1,15,S/sent,-0.587329
1,15,N/sent,-0.491893
1,16,S/en,0.537933
1,16,N/en,0.074340
1,16,S/jap,0.545911
1,16,N/jap,0.053498
1,16,S/sent,0.402656
1,16,N/sent,-0.100885
1,17,S/en,1.566540
1,17,N/en,1.123707
1,17,S/jap,1.659720
1,17,N/jap,1.238736
1,17,S/sent,1.541363
1,17,N/sent,1.012176
1,18,S/en,0.948506
1,18,N/en,0.739406
1,18,S/jap,0.797379
1,18,N/jap,0.586622
1,18,S/sent,0.586357
1,18,N/sent,0.412518
1,19,S/en,1.439336
1,19,N/en,1.105395
1,19,S/jap,1.336014
1,19,N/jap,1.006246
1,19,S/sent,0.989013
1,19,N/sent,0.944106
1,20,S/en,-0.319876
1,20,N/en,0.200282
1,20,S/jap,-0.144991
1,20,N/jap,0.268052
1,20,S/sent,-0.181596
1,20,N/sent,0.305910
1,21,S/en,1.150951
1,21,N/en,1.197395
1,21,S/jap,1.122169
1,21,N/jap,1.232355
1,21,S/sent,1.056173
1,21,N/sent,1.217787
1,22,S/en,0.848047
1,22,N/en,0.800496
1,22,S/jap,0.782578
1,22,N/jap,0.742415
1,22,S/sent,0.757510
1,22,N/sent,0.689611
1,23,S/en,2.006428
1,23,N/en,1.574826
1,23,S/jap,1.969037
1,23,N/jap,1.532565
1,23,S/sent,1.854378
1,23,N/sent,1.494963
1,24,S/en,0.129770
1,24,N/en,0.172722
1,24,S/jap,0.156646
1,24,N/jap,0.216250
1,24,S/sent,-0.006127
1,24,N/sent,0.049527
1,25,S/en,-0.446700
1,25,N/en,1.087210
1,25,S/jap,-0.459488
1,25,N/jap,1.049346
1,25,S/sent,-0.126570
1,25,N/sent,1.356943
