ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,en/en,1.279061
1,1,jap/en,1.214717
1,1,sent/en,1.006669
1,1,en/jap,1.257123
1,1,jap/jap,1.191872
1,1,sent/jap,1.039247
1,1,en/sent,1.103910
1,1,jap/sent,1.088022
1,1,sent/sent,1.061856
1,2,en/en,1.537658
1,2,jap/en,1.516239
1,2,sent/en,1.107610
1,2,en/jap,1.545265
1,2,jap/jap,1.514029
1,2,sent/jap,1.106659
1,2,en/sent,1.410809
1,2,jap/sent,1.415954
1,2,sent/sent,1.113673
1,3,en/en,0.965581
1,3,jap/en,1.134532
1,3,sent/en,0.909633
1,3,en/jap,0.971799
1,3,jap/jap,1.203342
1,3,sent/jap,0.879315
1,3,en/sent,0.927118
1,3,jap/sent,1.019080
1,3,sent/sent,0.904841
1,4,en/en,1.029940
1,4,jap/en,1.072313
1,4,sent/en,0.766369
1,4,en/jap,1.030288
1,4,jap/jap,1.061677
1,4,sent/jap,0.787568
1,4,en/sent,0.870072
1,4,jap/sent,0.922785
1,4,sent/sent,1.046546
1,5,en/en,1.693125
1,5,jap/en,1.699574
1,5,sent/en,1.274384
1,5,en/jap,1.699349
1,5,jap/jap,1.685441
1,5,sent/jap,1.300765
1,5,en/sent,1.334439
1,5,jap/sent,1.398081
1,5,sent/sent,1.413520
1,6,en/en,1.131594
1,6,jap/en,1.192746
1,6,sent/en,0.600855
1,6,en/jap,1.154284
1,6,jap/jap,1.193838
1,6,sent/jap,0.574815
1,6,en/sent,0.705148
1,6,jap/sent,0.677954
1,6,sent/sent,0.699745
1,7,en/en,1.574558
1,7,jap/en,1.665890
1,7,sent/en,1.286527
1,7,en/jap,1.543496
1,7,jap/jap,1.701576
1,7,sent/jap,1.264402
1,7,en/sent,1.425633
1,7,jap/sent,1.411252
1,7,sent/sent,1.364478
1,8,en/en,1.286353
1,8,jap/en,1.433770
1,8,sent/en,0.990031
1,8,en/jap,1.287999
1,8,jap/jap,1.438266
1,8,sent/jap,0.948644
1,8,en/sent,1.113920
1,8,jap/sent,1.197748
1,8,sent/sent,1.034883
1,9,en/en,1.517874
1,9,jap/en,1.571635
1,9,sent/en,1.061048
1,9,en/jap,1.546696
1,9,jap/jap,1.550411
1,9,sent/jap,1.065485
1,9,en/sent,1.220454
1,9,jap/sent,1.257494
1,9,sent/sent,1.037381
1,10,en/en,1.440013
1,10,jap/en,1.416168
1,10,sent/en,1.025468
1,10,en/jap,1.440399
1,10,jap/jap,1.419519
1,10,sent/jap,1.017683
1,10,en/sent,1.184890
1,10,jap/sent,1.114798
1,10,sent/sent,1.276992
1,11,en/en,1.275315
1,11,jap/en,1.361514
1,11,sent/en,0.586043
1,11,en/jap,1.288741
1,11,jap/jap,1.362496
1,11,sent/jap,0.610924
1,11,en/sent,0.707280
1,11,jap/sent,0.781419
1,11,sent/sent,0.413963
1,12,en/en,1.580139
1,12,jap/en,1.459575
1,12,sent/en,1.211419
1,12,en/jap,1.520347
1,12,jap/jap,1.416726
1,12,sent/jap,1.185261
1,12,en/sent,1.354681
1,12,jap/sent,1.235803
1,12,sent/sent,1.267061
1,13,en/en,1.050741
1,13,jap/en,1.066205
1,13,sent/en,0.607350
1,13,en/jap,0.758616
1,13,jap/jap,0.647811
1,13,sent/jap,0.380786
1,13,en/sent,0.757769
1,13,jap/sent,0.788068
1,13,sent/sent,0.580498
1,14,en/en,1.060700
1,14,jap/en,1.304691
1,14,sent/en,0.852158
1,14,en/jap,1.081064
1,14,jap/jap,1.297037
1,14,sent/jap,0.854661
1,14,en/sent,0.881985
1,14,jap/sent,0.975831
1,14,sent/sent,0.958851
1,15,en/en,1.228852
1,15,jap/en,1.152810
1,15,sent/en,0.621614
1,15,en/jap,1.228272
1,15,jap/jap,1.169919
1,15,sent/jap,0.591453
1,15,en/sent,0.783582
1,15,jap/sent,0.666830
1,15,sent/sent,0.736141
1,16,en/en,1.570531
1,16,jap/en,1.704951
1,16,sent/en,1.074882
1,16,en/jap,1.598534
1,16,jap/jap,1.739892
1,16,sent/jap,1.049645
1,16,en/sent,1.289259
1,16,jap/sent,1.287401
1,16,sent/sent,1.177070
1,17,en/en,1.239754
1,17,jap/en,1.284188
1,17,sent/en,0.786124
1,17,en/jap,1.241986
1,17,jap/jap,1.307988
1,17,sent/jap,0.816390
1,17,en/sent,1.072258
1,17,jap/sent,1.138803
1,17,sent/sent,0.832877
1,18,en/en,1.470441
1,18,jap/en,1.392675
1,18,sent/en,1.002487
1,18,en/jap,1.479847
1,18,jap/jap,1.437470
1,18,sent/jap,1.047203
1,18,en/sent,1.337480
1,18,jap/sent,1.307372
1,18,sent/sent,1.050912
1,19,en/en,1.117494
1,19,jap/en,1.187098
1,19,sent/en,0.653353
1,19,en/jap,1.154326
1,19,jap/jap,1.154374
1,19,sent/jap,0.673047
1,19,en/sent,0.789281
1,19,jap/sent,0.818499
1,19,sent/sent,0.756602
1,20,en/en,1.262849
1,20,jap/en,1.154500
1,20,sent/en,1.098403
1,20,en/jap,1.208669
1,20,jap/jap,1.125273
1,20,sent/jap,1.063802
1,20,en/sent,1.176369
1,20,jap/sent,1.094244
1,20,sent/sent,1.132305
1,21,en/en,1.507182
1,21,jap/en,1.614955
