ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,S/S,0.737940
1,1,N/S,0.583574
1,1,S/N,0.583574
1,1,N/N,1.074349
1,2,S/S,-0.426808
1,2,N/S,-0.524486
1,2,S/N,-0.524486
1,2,N/N,-0.569969
1,3,S/S,0.870413
1,3,N/S,1.267457
1,3,S/N,1.267457
1,3,N/N,1.582591
1,4,S/S,0.574451
1,4,N/S,0.373979
1,4,S/N,0.373979
1,4,N/N,0.509023
1,5,S/S,0.713926
1,5,N/S,0.723696
1,5,S/N,0.723696
1,5,N/N,0.770692
1,6,S/S,1.021311
1,6,N/S,0.712945
1,6,S/N,0.712945
1,6,N/N,0.647397
1,7,S/S,1.200114
1,7,N/S,1.161284
1,7,S/N,1.161284
1,7,N/N,1.136015
1,8,S/S,0.346429
1,8,N/S,0.228659
1,8,S/N,0.228659
1,8,N/N,0.019755
1,9,S/S,0.574090
1,9,N/S,0.354497
1,9,S/N,0.354497
1,9,N/N,-0.008114
1,10,S/S,0.653959
1,10,N/S,0.218782
1,10,S/N,0.218782
1,10,N/N,0.371452
1,11,S/S,0.328566
1,11,N/S,0.234973
1,11,S/N,0.234973
1,11,N/N,0.254525
1,12,S/S,1.080980
1,12,N/S,0.607668
1,12,S/N,0.607668
1,12,N/N,0.378035
1,13,S/S,-0.088147
1,13,N/S,-0.171991
1,13,S/N,-0.171991
1,13,N/N,-0.259478
1,14,S/S,2.301329
1,14,N/S,2.139574
1,14,S/N,2.139574
1,14,N/N,1.997885
1,15,S/S,0.225616
1,15,N/S,0.302333
1,15,S/N,0.302333
1,15,N/N,0.379544
1,16,S/S,-0.162325
1,16,N/S,0.009316
1,16,S/N,0.009316
1,16,N/N,0.291053
1,17,S/S,0.871732
1,17,N/S,0.635231
1,17,S/N,0.635231
1,17,N/N,0.355853
1,18,S/S,0.094166
1,18,N/S,0.039514
1,18,S/N,0.039514
1,18,N/N,0.088454
1,19,S/S,1.011456
1,19,N/S,0.915877
1,19,S/N,0.915877
1,19,N/N,1.006321
1,20,S/S,0.341473
1,20,N/S,0.199387
1,20,S/N,0.199387
1,20,N/N,0.417333
1,21,S/S,0.306594
1,21,N/S,0.389190
1,21,S/N,0.389190
1,21,N/N,0.524477
1,22,S/S,0.103041
1,22,N/S,0.281858
1,22,S/N,0.281858
1,22,N/N,0.501759
1,23,S/S,1.703087
1,23,N/S,0.487571
1,23,S/N,0.487571
1,23,N/N,1.337221
1,24,S/S,0.428257
1,24,N/S,0.518882
1,24,S/N,0.518882
1,24,N/N,0.549779
1,25,S/S,1.083453
1,25,N/S,0.979865
1,25,S/N,0.979865
1,25,N/N,1.450864
