ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,en/S,-0.560669
1,1,jap/S,-0.562553
1,1,sent/S,-0.387482
1,1,en/N,0.162716
1,1,jap/N,0.196477
1,1,sent/N,0.352250
1,2,en/S,1.134678
1,2,jap/S,1.142576
1,2,sent/S,1.120747
1,2,en/N,0.813416
1,2,jap/N,0.809033
1,2,sent/N,0.776276
1,3,en/S,0.079547
1,3,jap/S,-0.145287
1,3,sent/S,-0.216732
1,3,en/N,0.057356
1,3,jap/N,0.033945
1,3,sent/N,-0.070986
1,4,en/S,-0.084506
1,4,jap/S,-0.034408
1,4,sent/S,0.108470
1,4,en/N,-0.062404
1,4,jap/N,-0.016842
1,4,sent/N,-0.174000
1,5,en/S,0.453066
1,5,jap/S,0.240216
1,5,sent/S,0.475639
1,5,en/N,0.606332
1,5,jap/N,0.255933
1,5,sent/N,0.621094
1,6,en/S,0.763257
1,6,jap/S,0.850470
1,6,sent/S,0.971296
1,6,en/N,0.522934
1,6,jap/N,0.570738
1,6,sent/N,0.685711
1,7,en/S,0.002494
1,7,jap/S,0.112567
1,7,sent/S,-0.159141
1,7,en/N,0.243036
1,7,jap/N,0.415494
1,7,sent/N,0.142556
1,8,en/S,-0.551053
1,8,jap/S,-0.535055
1,8,sent/S,-0.143925
1,8,en/N,-0.262521
1,8,jap/N,-0.313959
1,8,sent/N,-0.352661
1,9,en/S,-0.726866
1,9,jap/S,-0.925802
1,9,sent/S,-0.600360
1,9,en/N,-0.547374
1,9,jap/N,-0.702494
1,9,sent/N,-0.598811
1,10,en/S,0.561959
1,10,jap/S,0.622727
1,10,sent/S,0.696161
1,10,en/N,0.215384
1,10,jap/N,0.220758
1,10,sent/N,0.307598
1,11,en/S,-0.069538
1,11,jap/S,-0.142177
1,11,sent/S,0.050718
1,11,en/N,1.059850
1,11,jap/N,0.955343
1,11,sent/N,0.827607
1,12,en/S,-0.247673
1,12,jap/S,-0.244464
1,12,sent/S,-0.202582
1,12,en/N,-0.661127
1,12,jap/N,-0.697624
1,12,sent/N,-0.671454
1,13,en/S,1.159011
1,13,jap/S,0.875905
1,13,sent/S,1.351061
1,13,en/N,1.155793
1,13,jap/N,0.914866
1,13,sent/N,1.177436
1,14,en/S,0.976741
1,14,jap/S,0.840282
1,14,sent/S,0.889902
1,14,en/N,1.286161
1,14,jap/N,1.180188
1,14,sent/N,1.153808
1,15,en/S,-0.429733
1,15,jap/S,-0.397522
1,15,sent/S,-0.452959
1,15,en/N,0.283726
1,15,jap/N,0.340760
1,15,sent/N,0.296038
1,16,en/S,-0.451474
1,16,jap/S,-0.304101
1,16,sent/S,-0.469720
1,16,en/N,-0.402081
1,16,jap/N,-0.250950
1,16,sent/N,-0.568275
1,17,en/S,0.729497
1,17,jap/S,0.971836
1,17,sent/S,1.189227
1,17,en/N,0.431455
1,17,jap/N,0.710189
1,17,sent/N,0.699038
1,18,en/S,0.090873
1,18,jap/S,0.070874
1,18,sent/S,0.437085
1,18,en/N,0.857186
1,18,jap/N,0.826888
1,18,sent/N,1.136012
1,19,en/S,1.181579
1,19,jap/S,1.197679
1,19,sent/S,1.360377
1,19,en/N,1.080187
1,19,jap/N,1.088645
1,19,sent/N,1.216986
1,20,en/S,0.545144
1,20,jap/S,0.636762
1,20,sent/S,0.527599
1,20,en/N,0.385249
1,20,jap/N,0.311181
1,20,sent/N,0.370911
1,21,en/S,0.373762
1,21,jap/S,0.394152
1,21,sent/S,0.640897
1,21,en/N,0.493776
1,21,jap/N,0.532438
1,21,sent/N,0.699448
1,22,en/S,0.195587
1,22,jap/S,0.127458
1,22,sent/S,0.398178
1,22,en/N,-0.015560
1,22,jap/N,-0.099529
1,22,sent/N,0.210681
1,23,en/S,0.944821
1,23,jap/S,0.891215
1,23,sent/S,1.148330
1,23,en/N,0.610362
1,23,jap/N,0.664019
1,23,sent/N,0.703854
1,24,en/S,0.268324
1,24,jap/S,0.423989
1,24,sent/S,0.384976
1,24,en/N,0.454729
1,24,jap/N,0.542537
1,24,sent/N,0.626043
1,25,en/S,0.195640
1,25,jap/S,0.397626
1,25,sent/S,0.294614
1,25,en/N,0.532312
1,25,jap/N,0.824230
1,25,sent/N,0.595082
