ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,H/en,1.436253
1,1,E/en,1.473373
1,1,H/jap,1.186955
1,1,E/jap,1.148524
1,1,H/sent,0.763501
1,1,E/sent,0.771714
1,2,H/en,0.400334
1,2,E/en,0.308233
1,2,H/jap,0.333366
1,2,E/jap,0.241334
1,2,H/sent,0.580524
1,2,E/sent,0.493260
1,3,H/en,0.431888
1,3,E/en,0.967736
1,3,H/jap,0.783147
1,3,E/jap,0.899321
1,3,H/sent,0.531394
1,3,E/sent,0.737513
1,4,H/en,0.088669
1,4,E/en,0.601942
1,4,H/jap,0.085768
1,4,E/jap,0.571127
1,4,H/sent,0.035018
1,4,E/sent,0.770682
1,5,H/en,1.385098
1,5,E/en,1.311262
1,5,H/jap,1.035482
1,5,E/jap,0.991022
1,5,H/sent,1.020453
1,5,E/sent,0.990759
1,6,H/en,1.102297
1,6,E/en,0.870395
1,6,H/jap,1.133530
1,6,E/jap,1.070615
1,6,H/sent,1.156901
1,6,E/sent,1.171572
1,7,H/en,0.978871
1,7,E/en,0.915474
1,7,H/jap,1.020679
1,7,E/jap,0.855278
1,7,H/sent,0.945039
1,7,E/sent,0.922632
1,8,H/en,0.923687
1,8,E/en,1.542388
1,8,H/jap,0.785930
1,8,E/jap,1.504832
1,8,H/sent,0.574385
1,8,E/sent,1.218765
1,9,H/en,0.520397
1,9,E/en,0.384314
1,9,H/jap,0.645384
1,9,E/jap,0.548850
1,9,H/sent,0.494791
1,9,E/sent,0.335552
1,10,H/en,0.916450
1,10,E/en,0.833991
1,10,H/jap,0.790837
1,10,E/jap,0.709560
1,10,H/sent,0.650615
1,10,E/sent,0.609219
1,11,H/en,1.247533
1,11,E/en,0.692672
1,11,H/jap,1.192570
1,11,E/jap,0.647246
1,11,H/sent,1.042199
1,11,E/sent,0.598095
1,12,H/en,1.233271
1,12,E/en,0.925926
1,12,H/jap,0.939178
1,12,E/jap,0.719239
1,12,H/sent,1.024780
1,12,E/sent,0.834296
1,13,H/en,0.730487
1,13,E/en,0.486634
1,13,H/jap,0.973088
1,13,E/jap,-0.049105
1,13,H/sent,0.326093
1,13,E/sent,0.767112
1,14,H/en,0.086026
1,14,E/en,0.335877
1,14,H/jap,0.678639
1,14,E/jap,0.917704
1,14,H/sent,0.119454
1,14,E/sent,0.463123
1,15,H/en,0.459493
1,15,E/en,0.501838
1,15,H/jap,0.454346
1,15,E/jap,0.526554
1,15,H/sent,-0.372022
1,15,E/sent,-0.381431
1,16,H/en,0.557551
1,16,E/en,0.935985
1,16,H/jap,0.633083
1,16,E/jap,0.889953
1,16,H/sent,0.329033
1,16,E/sent,1.085694
1,17,H/en,1.353929
1,17,E/en,1.223583
1,17,H/jap,1.319563
1,17,E/jap,1.153299
1,17,H/sent,1.129750
1,17,E/sent,1.058701
1,18,H/en,0.624833
1,18,E/en,0.908041
1,18,H/jap,0.593901
1,18,E/jap,0.863197
1,18,H/sent,0.458788
1,18,E/sent,0.751426
1,19,H/en,0.759789
1,19,E/en,0.927326
1,19,H/jap,0.648173
1,19,E/jap,1.033331
1,19,H/sent,0.639029
1,19,E/sent,1.035278
1,20,H/en,1.654912
1,20,E/en,1.538494
1,20,H/jap,1.421882
1,20,E/jap,1.602466
1,20,H/sent,1.415066
1,20,E/sent,1.228536
1,21,H/en,1.015669
1,21,E/en,0.815614
1,21,H/jap,1.018025
1,21,E/jap,0.744287
1,21,H/sent,0.801641
1,21,E/sent,1.021240
1,22,H/en,1.588802
1,22,E/en,0.609090
1,22,H/jap,1.305096
1,22,E/jap,0.747764
1,22,H/sent,1.108569
1,22,E/sent,1.090934
1,23,H/en,1.130037
1,23,E/en,1.062366
1,23,H/jap,1.311173
1,23,E/jap,1.233211
1,23,H/sent,1.002725
1,23,E/sent,0.961170
1,24,H/en,-0.482954
1,24,E/en,0.590145
1,24,H/jap,-0.337898
1,24,E/jap,0.709067
1,24,H/sent,-0.470434
1,24,E/sent,0.600915
1,25,H/en,1.084374
1,25,E/en,0.551848
1,25,H/jap,1.068327
1,25,E/jap,0.656996
1,25,H/sent,0.971774
1,25,E/sent,0.679525
