ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,H/H,1.790664
1,1,E/H,1.591892
1,1,H/E,1.591892
1,1,E/E,1.456689
1,2,H/H,1.498685
1,2,E/H,1.473999
1,2,H/E,1.473999
1,2,E/E,1.397382
1,3,H/H,1.642208
1,3,E/H,1.560511
1,3,H/E,1.560511
1,3,E/E,1.405710
1,4,H/H,0.471907
1,4,E/H,0.382587
1,4,H/E,0.382587
1,4,E/E,0.284182
1,5,H/H,1.458765
1,5,E/H,1.415193
1,5,H/E,1.415193
1,5,E/E,1.310113
1,6,H/H,1.899980
1,6,E/H,1.463840
1,6,H/E,1.463840
1,6,E/E,1.213046
1,7,H/H,1.265247
1,7,E/H,1.350784
1,7,H/E,1.350784
1,7,E/E,1.271381
1,8,H/H,1.617147
1,8,E/H,1.303307
1,8,H/E,1.303307
1,8,E/E,1.139536
1,9,H/H,1.507790
1,9,E/H,1.415910
1,9,H/E,1.415910
1,9,E/E,1.346004
1,10,H/H,0.799187
1,10,E/H,0.834888
1,10,H/E,0.834888
1,10,E/E,0.866022
1,11,H/H,1.344589
1,11,E/H,1.156062
1,11,H/E,1.156062
1,11,E/E,1.264320
1,12,H/H,1.533288
1,12,E/H,1.350659
1,12,H/E,1.350659
1,12,E/E,1.683639
1,13,H/H,1.823715
1,13,E/H,1.707918
1,13,H/E,1.707918
1,13,E/E,1.650357
1,14,H/H,2.212286
1,14,E/H,2.064778
1,14,H/E,2.064778
1,14,E/E,2.108757
1,15,H/H,1.759818
1,15,E/H,1.570023
1,15,H/E,1.570023
1,15,E/E,1.528170
1,16,H/H,1.941239
1,16,E/H,1.824173
1,16,H/E,1.824173
1,16,E/E,1.759451
1,17,H/H,1.723216
1,17,E/H,1.665394
1,17,H/E,1.665394
1,17,E/E,1.624889
1,18,H/H,1.880684
1,18,E/H,1.781887
1,18,H/E,1.781887
1,18,E/E,1.685212
1,19,H/H,1.830920
1,19,E/H,1.895078
1,19,H/E,1.895078
1,19,E/E,1.972083
1,20,H/H,2.003293
1,20,E/H,1.852550
1,20,H/E,1.852550
1,20,E/E,1.809190
1,21,H/H,1.992843
1,21,E/H,1.816259
1,21,H/E,1.816259
1,21,E/E,1.730838
1,22,H/H,1.454340
1,22,E/H,1.340918
1,22,H/E,1.340918
1,22,E/E,1.334802
1,23,H/H,1.424116
1,23,E/H,1.394417
1,23,H/E,1.394417
1,23,E/E,1.371005
1,24,H/H,2.301479
1,24,E/H,2.071909
1,24,H/E,2.071909
1,24,E/E,1.922380
1,25,H/H,2.172057
1,25,E/H,2.025151
1,25,H/E,2.025151
1,25,E/E,1.948340
