ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,en/S,0.279290
1,1,jap/S,0.302327
1,1,sent/S,0.459304
1,1,en/N,0.263747
1,1,jap/N,0.282533
1,1,sent/N,0.419490
1,2,en/S,0.143715
1,2,jap/S,0.055579
1,2,sent/S,0.368854
1,2,en/N,-0.194320
1,2,jap/N,-0.289557
1,2,sent/N,0.008649
1,3,en/S,1.258627
1,3,jap/S,1.264183
1,3,sent/S,1.220024
1,3,en/N,1.198790
1,3,jap/N,1.179908
1,3,sent/N,1.101521
1,4,en/S,0.705901
1,4,jap/S,0.665500
1,4,sent/S,0.715404
1,4,en/N,1.078214
1,4,jap/N,0.768765
1,4,sent/N,1.177856
1,5,en/S,0.628018
1,5,jap/S,0.616834
1,5,sent/S,0.752968
1,5,en/N,0.415986
1,5,jap/N,0.409079
1,5,sent/N,0.511796
1,6,en/S,1.230890
1,6,jap/S,1.463381
1,6,sent/S,1.362560
1,6,en/N,1.186235
1,6,jap/N,1.435802
1,6,sent/N,1.236345
1,7,en/S,0.981424
1,7,jap/S,0.870178
1,7,sent/S,1.026277
1,7,en/N,1.024189
1,7,jap/N,1.109653
1,7,sent/N,1.048747
1,8,en/S,-0.178585
1,8,jap/S,-0.318299
1,8,sent/S,0.281609
1,8,en/N,0.379172
1,8,jap/N,0.201372
1,8,sent/N,0.583271
1,9,en/S,0.069515
1,9,jap/S,-0.032982
1,9,sent/S,0.278203
1,9,en/N,-0.182349
1,9,jap/N,-0.284386
1,9,sent/N,0.002627
1,10,en/S,0.687231
1,10,jap/S,0.446328
1,10,sent/S,0.918025
1,10,en/N,0.623865
1,10,jap/N,0.406221
1,10,sent/N,0.825642
1,11,en/S,0.904047
1,11,jap/S,0.859780
1,11,sent/S,0.959443
1,11,en/N,1.051664
1,11,jap/N,0.920759
1,11,sent/N,0.907648
1,12,en/S,0.456224
1,12,jap/S,0.403943
1,12,sent/S,0.652336
1,12,en/N,0.331322
1,12,jap/N,0.266083
1,12,sent/N,0.629808
1,13,en/S,1.483765
1,13,jap/S,1.055192
1,13,sent/S,1.588349
1,13,en/N,1.253726
1,13,jap/N,0.900972
1,13,sent/N,1.361845
1,14,en/S,1.492818
1,14,jap/S,1.464661
1,14,sent/S,1.392909
1,14,en/N,1.466870
1,14,jap/N,1.503211
1,14,sent/N,1.163828
1,15,en/S,0.784340
1,15,jap/S,0.735497
1,15,sent/S,0.714277
1,15,en/N,1.341621
1,15,jap/N,1.184081
1,15,sent/N,1.056319
1,16,en/S,0.092397
1,16,jap/S,0.382674
1,16,sent/S,0.079583
1,16,en/N,-0.098097
1,16,jap/N,0.065283
1,16,sent/N,-0.049241
1,17,en/S,0.893750
1,17,jap/S,0.867907
1,17,sent/S,0.964667
1,17,en/N,0.874658
1,17,jap/N,0.855619
1,17,sent/N,0.892493
1,18,en/S,1.577666
1,18,jap/S,1.611261
1,18,sent/S,1.926429
1,18,en/N,1.612147
1,18,jap/N,1.697241
1,18,sent/N,1.410856
1,19,en/S,1.112529
1,19,jap/S,1.076550
1,19,sent/S,1.702514
1,19,en/N,0.953080
1,19,jap/N,0.914244
1,19,sent/N,1.394571
1,20,en/S,1.296578
1,20,jap/S,1.373680
1,20,sent/S,1.325961
1,20,en/N,1.223045
1,20,jap/N,1.293821
1,20,sent/N,1.190010
1,21,en/S,0.565565
1,21,jap/S,0.533433
1,21,sent/S,0.633114
1,21,en/N,0.898970
1,21,jap/N,0.808877
1,21,sent/N,0.814171
1,22,en/S,1.429288
1,22,jap/S,1.446027
1,22,sent/S,1.468655
1,22,en/N,1.460181
1,22,jap/N,1.463718
1,22,sent/N,1.474195
1,23,en/S,1.305588
1,23,jap/S,1.407339
1,23,sent/S,1.367597
1,23,en/N,0.753091
1,23,jap/N,0.804197
1,23,sent/N,0.822648
1,24,en/S,1.102055
1,24,jap/S,1.055754
1,24,sent/S,1.193263
1,24,en/N,1.071779
1,24,jap/N,1.041367
1,24,sent/N,1.167168
1,25,en/S,0.935204
1,25,jap/S,1.058758
1,25,sent/S,1.016664
1,25,en/N,1.427318
1,25,jap/N,1.455994
1,25,sent/N,1.303528
