ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,en/S,0.424514
1,1,jap/S,0.379198
1,1,sent/S,0.606380
1,1,en/N,0.381112
1,1,jap/N,0.332099
1,1,sent/N,0.530286
1,2,en/S,0.884224
1,2,jap/S,0.898229
1,2,sent/S,0.835793
1,2,en/N,0.726171
1,2,jap/N,0.724685
1,2,sent/N,0.687055
1,3,en/S,0.957615
1,3,jap/S,1.020262
1,3,sent/S,1.047608
1,3,en/N,0.968293
1,3,jap/N,1.132900
1,3,sent/N,0.929637
1,4,en/S,0.488348
1,4,jap/S,0.485367
1,4,sent/S,1.010840
1,4,en/N,0.814625
1,4,jap/N,0.785164
1,4,sent/N,1.121253
1,5,en/S,-0.229830
1,5,jap/S,-0.191220
1,5,sent/S,0.074433
1,5,en/N,-0.173339
1,5,jap/N,-0.131906
1,5,sent/N,0.085805
1,6,en/S,-0.071977
1,6,jap/S,-0.017848
1,6,sent/S,0.238078
1,6,en/N,-0.049005
1,6,jap/N,0.005258
1,6,sent/N,0.312487
1,7,en/S,0.597740
1,7,jap/S,0.574104
1,7,sent/S,0.513200
1,7,en/N,0.425394
1,7,jap/N,0.408833
1,7,sent/N,0.337063
1,8,en/S,0.507767
1,8,jap/S,0.476936
1,8,sent/S,0.752029
1,8,en/N,0.768202
1,8,jap/N,0.733602
1,8,sent/N,1.037254
1,9,en/S,0.192768
1,9,jap/S,0.164650
1,9,sent/S,0.216195
1,9,en/N,0.050312
1,9,jap/N,0.042600
1,9,sent/N,0.113397
1,10,en/S,1.158441
1,10,jap/S,1.119682
1,10,sent/S,1.464785
1,10,en/N,1.277584
1,10,jap/N,1.222896
1,10,sent/N,1.683868
1,11,en/S,0.097687
1,11,jap/S,0.204651
1,11,sent/S,0.704054
1,11,en/N,0.687394
1,11,jap/N,0.796923
1,11,sent/N,1.163934
1,12,en/S,0.982617
1,12,jap/S,0.962217
1,12,sent/S,1.176723
1,12,en/N,0.812452
1,12,jap/N,0.799788
1,12,sent/N,0.933315
1,13,en/S,0.506359
1,13,jap/S,0.507378
1,13,sent/S,0.875181
1,13,en/N,0.346348
1,13,jap/N,0.326892
1,13,sent/N,0.688956
1,14,en/S,1.077256
1,14,jap/S,1.216304
1,14,sent/S,0.891926
1,14,en/N,1.137953
1,14,jap/N,1.342434
1,14,sent/N,1.050664
1,15,en/S,0.351775
1,15,jap/S,0.419457
1,15,sent/S,0.138893
1,15,en/N,0.348475
1,15,jap/N,0.412683
1,15,sent/N,0.166054
1,16,en/S,-0.315003
1,16,jap/S,-0.321127
1,16,sent/S,-0.056185
1,16,en/N,-0.277279
1,16,jap/N,-0.273174
1,16,sent/N,-0.139222
1,17,en/S,0.538722
1,17,jap/S,0.549300
1,17,sent/S,0.724588
1,17,en/N,0.611143
1,17,jap/N,0.623158
1,17,sent/N,0.823259
1,18,en/S,0.736847
1,18,jap/S,0.657108
1,18,sent/S,0.761306
1,18,en/N,0.584174
1,18,jap/N,0.504260
1,18,sent/N,0.591621
1,19,en/S,0.714378
1,19,jap/S,0.692731
1,19,sent/S,1.086109
1,19,en/N,0.641584
1,19,jap/N,0.623137
1,19,sent/N,1.004790
1,20,en/S,-0.167923
1,20,jap/S,-0.079141
1,20,sent/S,-0.100218
1,20,en/N,0.492593
1,20,jap/N,0.541703
1,20,sent/N,0.544651
1,21,en/S,0.932806
1,21,jap/S,0.916611
1,21,sent/S,0.831686
1,21,en/N,1.131923
1,21,jap/N,1.134264
1,21,sent/N,1.092853
1,22,en/S,0.606109
1,22,jap/S,0.566936
1,22,sent/S,0.584657
1,22,en/N,0.639081
1,22,jap/N,0.605165
1,22,sent/N,0.475245
1,23,en/S,1.506109
1,23,jap/S,1.469614
1,23,sent/S,1.352314
1,23,en/N,1.160974
1,23,jap/N,1.114735
1,23,sent/N,1.240038
1,24,en/S,-0.202767
1,24,jap/S,-0.297732
1,24,sent/S,-0.159884
1,24,en/N,-0.037525
1,24,jap/N,-0.110379
1,24,sent/N,-0.005108
1,25,en/S,0.184835
1,25,jap/S,0.093196
1,25,sent/S,0.213093
1,25,en/N,0.416765
1,25,jap/N,0.324312
1,25,sent/N,0.353980
