ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,H/S,0.432505
1,1,E/S,0.614911
1,1,H/N,0.342959
1,1,E/N,0.479042
1,2,H/S,0.033125
1,2,E/S,0.053540
1,2,H/N,-0.483508
1,2,E/N,-0.441279
1,3,H/S,1.128552
1,3,E/S,1.150020
1,3,H/N,1.390364
1,3,E/N,1.340851
1,4,H/S,0.022157
1,4,E/S,-0.041855
1,4,H/N,1.315167
1,4,E/N,1.335841
1,5,H/S,-0.032910
1,5,E/S,0.003946
1,5,H/N,0.878851
1,5,E/N,0.857988
1,6,H/S,-0.216486
1,6,E/S,-0.379951
1,6,H/N,-0.074994
1,6,E/N,-0.219373
1,7,H/S,1.067066
1,7,E/S,1.163013
1,7,H/N,0.713308
1,7,E/N,0.764092
1,8,H/S,-0.282737
1,8,E/S,-0.129739
1,8,H/N,0.735907
1,8,E/N,0.534308
1,9,H/S,-1.101208
1,9,E/S,-1.012587
1,9,H/N,-1.173320
1,9,E/N,-1.069727
1,10,H/S,0.727685
1,10,E/S,0.730731
1,10,H/N,0.758319
1,10,E/N,0.787883
1,11,H/S,0.012813
1,11,E/S,0.399640
1,11,H/N,0.702090
1,11,E/N,1.038165
1,12,H/S,-0.089249
1,12,E/S,-0.124848
1,12,H/N,-0.358773
1,12,E/N,-0.303211
1,13,H/S,0.935729
1,13,E/S,0.733648
1,13,H/N,0.959895
1,13,E/N,0.835393
1,14,H/S,1.191694
1,14,E/S,1.196247
1,14,H/N,1.175371
1,14,E/N,1.176702
1,15,H/S,-0.151139
1,15,E/S,-0.178062
1,15,H/N,0.239243
1,15,E/N,0.141346
1,16,H/S,0.278214
1,16,E/S,0.278700
1,16,H/N,0.335296
1,16,E/N,0.321585
1,17,H/S,0.498234
1,17,E/S,0.566595
1,17,H/N,0.375828
1,17,E/N,0.446612
1,18,H/S,1.100686
1,18,E/S,1.098239
1,18,H/N,1.127483
1,18,E/N,1.122582
1,19,H/S,0.571180
1,19,E/S,0.680496
1,19,H/N,0.545472
1,19,E/N,0.646849
1,20,H/S,0.443504
1,20,E/S,0.504190
1,20,H/N,0.477122
1,20,E/N,0.545895
1,21,H/S,1.114943
1,21,E/S,1.086344
1,21,H/N,1.236999
1,21,E/N,1.081458
1,22,H/S,0.101218
1,22,E/S,-0.017167
1,22,H/N,0.283014
1,22,E/N,0.136985
1,23,H/S,0.212267
1,23,E/S,0.121442
1,23,H/N,0.147772
1,23,E/N,0.051897
1,24,H/S,-0.081858
1,24,E/S,-0.155793
1,24,H/N,0.107421
1,24,E/N,0.018183
1,25,H/S,-0.147014
1,25,E/S,-0.001873
1,25,H/N,0.289465
1,25,E/N,0.457152
