ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,en/en,1.263879
1,1,jap/en,1.194723
1,1,sent/en,1.045837
1,1,en/jap,1.246858
1,1,jap/jap,1.192684
1,1,sent/jap,1.039556
1,1,en/sent,1.119626
1,1,jap/sent,1.077500
1,1,sent/sent,1.101903
1,2,en/en,1.688076
1,2,jap/en,1.813137
1,2,sent/en,1.331357
1,2,en/jap,1.700932
1,2,jap/jap,1.836015
1,2,sent/jap,1.334912
1,2,en/sent,1.583005
1,2,jap/sent,1.690737
1,2,sent/sent,1.340936
1,3,en/en,1.061306
1,3,jap/en,1.147682
1,3,sent/en,1.113882
1,3,en/jap,1.046992
1,3,jap/jap,1.318994
1,3,sent/jap,0.969195
1,3,en/sent,1.011451
1,3,jap/sent,0.978341
1,3,sent/sent,1.129324
1,4,en/en,1.156577
1,4,jap/en,1.134811
1,4,sent/en,0.786845
1,4,en/jap,1.154622
1,4,jap/jap,1.116463
1,4,sent/jap,0.783880
1,4,en/sent,0.863667
1,4,jap/sent,0.793898
1,4,sent/sent,1.174485
1,5,en/en,1.802060
1,5,jap/en,1.877810
1,5,sent/en,1.288419
1,5,en/jap,1.819110
1,5,jap/jap,1.847935
1,5,sent/jap,1.321563
1,5,en/sent,1.355611
1,5,jap/sent,1.446442
1,5,sent/sent,1.567798
1,6,en/en,1.286724
1,6,jap/en,1.275364
1,6,sent/en,0.667492
1,6,en/jap,1.292303
1,6,jap/jap,1.267989
1,6,sent/jap,0.640434
1,6,en/sent,0.793563
1,6,jap/sent,0.729375
1,6,sent/sent,0.832503
1,7,en/en,1.574558
1,7,jap/en,1.665890
1,7,sent/en,1.286527
1,7,en/jap,1.543496
1,7,jap/jap,1.701576
1,7,sent/jap,1.264402
1,7,en/sent,1.425633
1,7,jap/sent,1.411252
1,7,sent/sent,1.364478
1,8,en/en,1.402397
1,8,jap/en,1.449180
1,8,sent/en,1.108357
1,8,en/jap,1.406886
1,8,jap/jap,1.447437
1,8,sent/jap,1.090223
1,8,en/sent,1.234689
1,8,jap/sent,1.278578
1,8,sent/sent,1.174814
1,9,en/en,1.589760
1,9,jap/en,1.674010
1,9,sent/en,1.297575
1,9,en/jap,1.584845
1,9,jap/jap,1.660273
1,9,sent/jap,1.297978
1,9,en/sent,1.383265
1,9,jap/sent,1.473711
1,9,sent/sent,1.313624
1,10,en/en,1.530387
1,10,jap/en,1.504056
1,10,sent/en,1.053260
1,10,en/jap,1.511392
1,10,jap/jap,1.512324
1,10,sent/jap,1.021084
1,10,en/sent,1.277811
1,10,jap/sent,1.179186
1,10,sent/sent,1.247562
1,11,en/en,1.459810
1,11,jap/en,1.454173
1,11,sent/en,0.715301
1,11,en/jap,1.436718
1,11,jap/jap,1.450848
1,11,sent/jap,0.775273
1,11,en/sent,0.796383
1,11,jap/sent,0.882857
1,11,sent/sent,0.978513
1,12,en/en,1.705072
1,12,jap/en,1.641470
1,12,sent/en,1.351847
1,12,en/jap,1.699986
1,12,jap/jap,1.614438
1,12,sent/jap,1.338989
1,12,en/sent,1.480386
1,12,jap/sent,1.388310
1,12,sent/sent,1.431339
1,13,en/en,1.296074
1,13,jap/en,1.293308
1,13,sent/en,0.729005
1,13,en/jap,1.311383
1,13,jap/jap,1.284779
1,13,sent/jap,0.724622
1,13,en/sent,0.975762
1,13,jap/sent,0.966274
1,13,sent/sent,0.794620
1,14,en/en,1.220921
1,14,jap/en,1.376642
1,14,sent/en,0.881874
1,14,en/jap,1.215725
1,14,jap/jap,1.438529
1,14,sent/jap,0.936735
1,14,en/sent,1.004552
1,14,jap/sent,1.160374
1,14,sent/sent,1.013164
1,15,en/en,1.343393
1,15,jap/en,1.219407
1,15,sent/en,0.638367
1,15,en/jap,1.333758
1,15,jap/jap,1.219942
1,15,sent/jap,0.595087
1,15,en/sent,0.855704
1,15,jap/sent,0.764150
1,15,sent/sent,0.787407
1,16,en/en,1.838091
1,16,jap/en,1.869808
1,16,sent/en,1.217869
1,16,en/jap,1.870337
1,16,jap/jap,1.883012
1,16,sent/jap,1.199480
1,16,en/sent,1.431751
