ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,S/S,0.887009
1,1,N/S,0.057344
1,1,S/N,0.057344
1,1,N/N,0.345634
1,2,S/S,0.888505
1,2,N/S,0.432417
1,2,S/N,0.432417
1,2,N/N,0.348966
1,3,S/S,1.698030
1,3,N/S,1.433595
1,3,S/N,1.433595
1,3,N/N,1.489907
1,4,S/S,0.840157
1,4,N/S,-0.019476
1,4,S/N,-0.019476
1,4,N/N,-0.530318
1,5,S/S,-0.255363
1,5,N/S,-0.313324
1,5,S/N,-0.313324
1,5,N/N,-0.336386
1,6,S/S,0.589545
1,6,N/S,0.360973
1,6,S/N,0.360973
1,6,N/N,0.104074
1,7,S/S,0.564834
1,7,N/S,0.481513
1,7,S/N,0.481513
1,7,N/N,0.182825
1,8,S/S,0.389435
1,8,N/S,-0.022984
1,8,S/N,-0.022984
1,8,N/N,-0.214943
1,9,S/S,0.505114
1,9,N/S,-0.091856
1,9,S/N,-0.091856
1,9,N/N,-0.671898
1,10,S/S,0.498364
1,10,N/S,0.434949
1,10,S/N,0.434949
1,10,N/N,0.497948
1,11,S/S,0.133322
1,11,N/S,0.315444
1,11,S/N,0.315444
1,11,N/N,0.346127
1,12,S/S,1.086293
1,12,N/S,-0.127864
1,12,S/N,-0.127864
1,12,N/N,-0.145660
1,13,S/S,0.382741
1,13,N/S,0.425495
1,13,S/N,0.425495
1,13,N/N,0.634243
1,14,S/S,1.845944
1,14,N/S,1.313610
1,14,S/N,1.313610
1,14,N/N,0.737788
1,15,S/S,0.809943
1,15,N/S,0.669540
1,15,S/N,0.669540
1,15,N/N,0.431604
1,16,S/S,1.080144
1,16,N/S,0.878139
1,16,S/N,0.878139
1,16,N/N,0.595677
1,17,S/S,0.726473
1,17,N/S,0.408527
1,17,S/N,0.408527
1,17,N/N,0.224453
1,18,S/S,0.490936
1,18,N/S,0.372816
1,18,S/N,0.372816
1,18,N/N,0.291238
1,19,S/S,0.499062
1,19,N/S,0.478103
1,19,S/N,0.478103
1,19,N/N,0.476462
1,20,S/S,0.898603
1,20,N/S,0.040449
1,20,S/N,0.040449
1,20,N/N,-0.299045
1,21,S/S,0.749007
1,21,N/S,0.813820
1,21,S/N,0.813820
1,21,N/N,0.795016
1,22,S/S,-0.523993
1,22,N/S,-0.493045
1,22,S/N,-0.493045
1,22,N/N,-0.430956
1,23,S/S,0.094377
1,23,N/S,0.103728
1,23,S/N,0.103728
1,23,N/N,0.219806
1,24,S/S,0.315418
1,24,N/S,0.238274
1,24,S/N,0.238274
1,24,N/N,0.039442
1,25,S/S,-0.440154
1,25,N/S,-0.433775
1,25,S/N,-0.433775
1,25,N/N,-0.054197
