ROI,Subject,Effects,Fisher transformed correlation coefficients
1,1,en/H,0.977745
1,1,jap/H,0.957222
1,1,sent/H,0.969217
1,1,en/E,0.757193
1,1,jap/E,0.757837
1,1,sent/E,0.750257
1,2,en/H,0.716923
1,2,jap/H,0.600740
1,2,sent/H,0.893141
1,2,en/E,0.606159
1,2,jap/E,0.492713
1,2,sent/E,0.790554
1,3,en/H,1.277874
1,3,jap/H,1.269982
1,3,sent/H,1.206205
1,3,en/E,1.175713
1,3,jap/E,1.159435
1,3,sent/E,1.126185
1,4,en/H,1.158644
1,4,jap/H,1.160574
1,4,sent/H,1.269727
1,4,en/E,0.888075
1,4,jap/E,1.062132
1,4,sent/E,0.980146
1,5,en/H,1.781336
1,5,jap/H,1.884910
1,5,sent/H,1.500601
1,5,en/E,1.813976
1,5,jap/E,1.901886
1,5,sent/E,1.569490
1,6,en/H,1.287715
1,6,jap/H,1.550123
1,6,sent/H,1.257332
1,6,en/E,1.017174
1,6,jap/E,1.207034
1,6,sent/E,0.991794
1,7,en/H,1.619818
1,7,jap/H,1.339478
1,7,sent/H,1.519598
1,7,en/E,1.553926
1,7,jap/E,1.302034
1,7,sent/E,1.465749
1,8,en/H,0.256829
1,8,jap/H,0.242602
1,8,sent/H,-0.348635
1,8,en/E,0.405597
1,8,jap/E,0.383672
1,8,sent/E,-0.189665
1,9,en/H,0.911302
1,9,jap/H,0.809090
1,9,sent/H,0.619537
1,9,en/E,0.742017
1,9,jap/E,0.664181
1,9,sent/E,0.480821
1,10,en/H,1.046518
1,10,jap/H,1.015860
1,10,sent/H,1.292977
1,10,en/E,0.964967
1,10,jap/E,0.916584
1,10,sent/E,1.230549
1,11,en/H,1.367531
1,11,jap/H,1.273252
1,11,sent/H,1.084921
1,11,en/E,0.793662
1,11,jap/E,0.740929
1,11,sent/E,0.720079
1,12,en/H,0.938314
1,12,jap/H,0.853900
1,12,sent/H,0.763691
1,12,en/E,0.608568
1,12,jap/E,0.560899
1,12,sent/E,0.456336
1,13,en/H,1.632592
1,13,jap/H,1.178655
1,13,sent/H,1.573610
1,13,en/E,1.465085
1,13,jap/E,1.041189
1,13,sent/E,1.473962
1,14,en/H,1.365024
1,14,jap/H,1.422199
1,14,sent/H,1.216758
1,14,en/E,1.296080
1,14,jap/E,1.333498
1,14,sent/E,1.192368
1,15,en/H,0.626431
1,15,jap/H,0.634598
1,15,sent/H,0.266209
1,15,en/E,0.586449
1,15,jap/E,0.602187
1,15,sent/E,0.272204
1,16,en/H,0.573371
1,16,jap/H,0.930364
1,16,sent/H,0.391861
1,16,en/E,0.598650
1,16,jap/E,0.993289
1,16,sent/E,0.422843
1,17,en/H,1.428789
1,17,jap/H,1.458622
1,17,sent/H,1.282742
1,17,en/E,1.493127
1,17,jap/E,1.535079
1,17,sent/E,1.290399
1,18,en/H,1.496107
1,18,jap/H,1.484274
1,18,sent/H,1.074444
1,18,en/E,1.444978
1,18,jap/E,1.426953
1,18,sent/E,1.042607
1,19,en/H,0.723960
1,19,jap/H,0.747305
1,19,sent/H,0.381619
1,19,en/E,0.670545
1,19,jap/E,0.692985
1,19,sent/E,0.338192
1,20,en/H,1.688587
1,20,jap/H,1.835570
1,20,sent/H,1.609578
1,20,en/E,1.519689
1,20,jap/E,1.656167
1,20,sent/E,1.482851
1,21,en/H,1.555961
1,21,jap/H,1.345349
1,21,sent/H,1.103565
1,21,en/E,1.472501
1,21,jap/E,1.301265
1,21,sent/E,1.084843
1,22,en/H,1.245411
1,22,jap/H,1.225039
1,22,sent/H,1.033392
1,22,en/E,0.995288
1,22,jap/E,0.974001
1,22,sent/E,0.822702
1,23,en/H,1.056628
1,23,jap/H,1.149962
1,23,sent/H,1.046348
1,23,en/E,0.944293
1,23,jap/E,1.031209
1,23,sent/E,0.945501
1,24,en/H,1.754262
1,24,jap/H,1.839031
1,24,sent/H,1.551754
1,24,en/E,1.486381
1,24,jap/E,1.560005
1,24,sent/E,1.308854
1,25,en/H,1.549442
1,25,jap/H,1.622874
1,25,sent/H,1.326494
1,25,en/E,1.556015
1,25,jap/E,1.601130
1,25,sent/E,1.316648
