ROI,Subject,Effect, LocalizerSize,EffectSize
3,750_FED_20190404b_3T2_PL2017,N, 306,0.184416
3,751_FED_20190404c_3T2_PL2017,S, 306,1.114365
3,751_FED_20190404c_3T2_PL2017,N, 306,1.601477
3,752_FED_20190404d_3T2_PL2017,S, 306,1.984917
3,752_FED_20190404d_3T2_PL2017,N, 306,2.050116
3,754_FED_20190405b_3T2_PL2017,S, 306,-0.001073
3,754_FED_20190405b_3T2_PL2017,N, 306,0.054304
3,755_FED_20190411a_3T2_PL2017,S, 306,1.286560
3,755_FED_20190411a_3T2_PL2017,N, 306,1.372049
3,756_FED_20190411b_3T2_PL2017,S, 306,0.687950
3,756_FED_20190411b_3T2_PL2017,N, 306,0.829458
3,757_FED_20190411c_3T2_PL2017,S, 306,2.418712
3,757_FED_20190411c_3T2_PL2017,N, 306,2.062273
3,773_FED_20190605c_3T2_PL2017,S, 306,0.565220
3,773_FED_20190605c_3T2_PL2017,N, 306,0.784868
3,774_FED_20190605b_3T2_PL2017,S, 306,1.288626
3,774_FED_20190605b_3T2_PL2017,N, 306,1.604515
3,775_FED_20190611a_3T2_PL2017,S, 306,-0.181568
3,775_FED_20190611a_3T2_PL2017,N, 306,-0.295838
3,776_FED_20190611b_3T2_PL2017,S, 306,0.095427
3,776_FED_20190611b_3T2_PL2017,N, 306,-0.046175
3,777_FED_20190611c_3T2_PL2017,S, 306,2.124986
3,777_FED_20190611c_3T2_PL2017,N, 306,2.785230
3,778_FED_20190614b_3T2_PL2017,S, 306,1.942201
3,778_FED_20190614b_3T2_PL2017,N, 306,2.340984
4,730_FED_20190306a_3T2_PL2017,S, 133,0.282351
4,730_FED_20190306a_3T2_PL2017,N, 133,0.654500
4,741_FED_20190320a_3T2_PL2017,S, 133,3.002197
4,741_FED_20190320a_3T2_PL2017,N, 133,3.404836
4,746_FED_20190328a_3T2_PL2017,S, 133,0.365272
4,746_FED_20190328a_3T2_PL2017,N, 133,0.272008
4,747_FED_20190328b_3T2_PL2017,S, 133,-0.240368
4,747_FED_20190328b_3T2_PL2017,N, 133,-0.289898
4,748_FED_20190328c_3T2_PL2017,S, 133,0.563182
4,748_FED_20190328c_3T2_PL2017,N, 133,0.364679
4,749_FED_20190404a_3T2_PL2017,S, 133,1.637020
4,749_FED_20190404a_3T2_PL2017,N, 133,3.537710
4,750_FED_20190404b_3T2_PL2017,S, 133,0.779914
4,750_FED_20190404b_3T2_PL2017,N, 133,1.609772
4,751_FED_20190404c_3T2_PL2017,S, 133,1.240618
4,751_FED_20190404c_3T2_PL2017,N, 133,1.775102
