ROI,Subject,Effect, LocalizerSize,EffectSize
2,760_FED_20190415b_3T2_PL2017,H, 18,-1.084914
2,760_FED_20190415b_3T2_PL2017,E, 18,-0.895540
2,761_FED_20190416a_3T2_PL2017,H, 18,-1.253981
2,761_FED_20190416a_3T2_PL2017,E, 18,-0.768299
2,762_FED_20190416b_3T2_PL2017,H, 18,-0.140026
2,762_FED_20190416b_3T2_PL2017,E, 18,-0.375652
2,763_FED_20190416c_3T2_PL2017,H, 18,-1.586024
2,763_FED_20190416c_3T2_PL2017,E, 18,-1.036444
2,764_FED_20190416d_3T2_PL2017,H, 18,1.649497
2,764_FED_20190416d_3T2_PL2017,E, 18,1.036353
2,766_FED_20190418a_3T2_PL2017,H, 18,1.716826
2,766_FED_20190418a_3T2_PL2017,E, 18,1.165337
3,725_FED_20190215a_3T2_PL2017,H, 13,4.823438
3,725_FED_20190215a_3T2_PL2017,E, 13,2.338664
3,726_FED_20190226a_3T2_PL2017,H, 13,1.626808
3,726_FED_20190226a_3T2_PL2017,E, 13,1.728815
3,727_FED_20190226b_3T2_PL2017,H, 13,0.321643
3,727_FED_20190226b_3T2_PL2017,E, 13,0.031762
3,728_FED_20190226c_3T2_PL2017,H, 13,1.727423
3,728_FED_20190226c_3T2_PL2017,E, 13,1.295426
3,729_FED_20190226d_3T2_PL2017,H, 13,1.966799
3,729_FED_20190226d_3T2_PL2017,E, 13,1.240038
3,731_FED_20190306b_3T2_PL2017,H, 13,2.548881
3,731_FED_20190306b_3T2_PL2017,E, 13,0.396288
3,732_FED_20190307_3T2_PL2017,H, 13,2.088641
3,732_FED_20190307_3T2_PL2017,E, 13,1.129708
3,733_FED_20190307b_3T2_PL2017,H, 13,1.334057
3,733_FED_20190307b_3T2_PL2017,E, 13,0.572430
3,734_FED_20190313a_3T2_PL2017,H, 13,0.014842
3,734_FED_20190313a_3T2_PL2017,E, 13,1.167674
3,735_FED_20190314a_3T2_PL2017,H, 13,1.731497
3,735_FED_20190314a_3T2_PL2017,E, 13,0.966226
3,736_FED_20190314b_3T2_PL2017,H, 13,3.771359
3,736_FED_20190314b_3T2_PL2017,E, 13,1.142295
3,737_FED_20190314c_3T2_PL2017,H, 13,3.122727
3,737_FED_20190314c_3T2_PL2017,E, 13,0.184201
3,738_FED_20190319a_3T2_PL2017,H, 13,0.666018
3,738_FED_20190319a_3T2_PL2017,E, 13,0.008212
3,739_FED_20190319b_3T2_PL2017,H, 13,0.855841
3,739_FED_20190319b_3T2_PL2017,E, 13,0.668917
3,740_FED_20190319c_3T2_PL2017,H, 13,0.930974
3,740_FED_20190319c_3T2_PL2017,E, 13,0.466389
3,743_FED_20190320c_3T2_PL2017,H, 13,-0.000490
3,743_FED_20190320c_3T2_PL2017,E, 13,0.292324
3,744_FED_20190320d_3T2_PL2017,H, 13,1.157553
3,744_FED_20190320d_3T2_PL2017,E, 13,0.928626
3,745_FED_20190321a_3T2_PL2017,H, 13,-0.914457
3,745_FED_20190321a_3T2_PL2017,E, 13,-0.576369
3,759_FED_20190415a_3T2_PL2017,H, 13,2.140616
3,759_FED_20190415a_3T2_PL2017,E, 13,1.504525
3,760_FED_20190415b_3T2_PL2017,H, 13,-0.635063
3,760_FED_20190415b_3T2_PL2017,E, 13,-0.566858
3,761_FED_20190416a_3T2_PL2017,H, 13,2.050901
3,761_FED_20190416a_3T2_PL2017,E, 13,1.662444
3,762_FED_20190416b_3T2_PL2017,H, 13,1.793537
3,762_FED_20190416b_3T2_PL2017,E, 13,1.301784
3,763_FED_20190416c_3T2_PL2017,H, 13,-0.214308
3,763_FED_20190416c_3T2_PL2017,E, 13,-0.233397
3,764_FED_20190416d_3T2_PL2017,H, 13,4.701648
3,764_FED_20190416d_3T2_PL2017,E, 13,3.548195
3,766_FED_20190418a_3T2_PL2017,H, 13,-0.907396
3,766_FED_20190418a_3T2_PL2017,E, 13,-0.801891
4,725_FED_20190215a_3T2_PL2017,H, 8,-0.908558
4,725_FED_20190215a_3T2_PL2017,E, 8,-0.649299
4,726_FED_20190226a_3T2_PL2017,H, 8,0.227007
4,726_FED_20190226a_3T2_PL2017,E, 8,0.063118
4,727_FED_20190226b_3T2_PL2017,H, 8,-0.528254
4,727_FED_20190226b_3T2_PL2017,E, 8,-0.471175
4,728_FED_20190226c_3T2_PL2017,H, 8,-0.651871
4,728_FED_20190226c_3T2_PL2017,E, 8,-0.380647
4,729_FED_20190226d_3T2_PL2017,H, 8,-2.607133
4,729_FED_20190226d_3T2_PL2017,E, 8,-1.728716
4,731_FED_20190306b_3T2_PL2017,H, 8,0.799741
4,731_FED_20190306b_3T2_PL2017,E, 8,0.455625
4,732_FED_20190307_3T2_PL2017,H, 8,-0.871676
4,732_FED_20190307_3T2_PL2017,E, 8,-0.781305
4,733_FED_20190307b_3T2_PL2017,H, 8,-0.107106
