ROI,Subject,Effect, LocalizerSize,EffectSize
3,750_FED_20190404b_3T2_PL2017,E, 306,0.684294
3,751_FED_20190404c_3T2_PL2017,H, 306,1.086613
3,751_FED_20190404c_3T2_PL2017,E, 306,0.652892
3,752_FED_20190404d_3T2_PL2017,H, 306,2.139484
3,752_FED_20190404d_3T2_PL2017,E, 306,1.534611
3,754_FED_20190405b_3T2_PL2017,H, 306,1.494882
3,754_FED_20190405b_3T2_PL2017,E, 306,0.901708
3,755_FED_20190411a_3T2_PL2017,H, 306,1.361617
3,755_FED_20190411a_3T2_PL2017,E, 306,0.799986
3,756_FED_20190411b_3T2_PL2017,H, 306,0.528558
3,756_FED_20190411b_3T2_PL2017,E, 306,0.593177
3,757_FED_20190411c_3T2_PL2017,H, 306,2.175184
3,757_FED_20190411c_3T2_PL2017,E, 306,2.129744
3,773_FED_20190605c_3T2_PL2017,H, 306,1.253088
3,773_FED_20190605c_3T2_PL2017,E, 306,0.945522
3,774_FED_20190605b_3T2_PL2017,H, 306,1.665689
3,774_FED_20190605b_3T2_PL2017,E, 306,0.811769
3,775_FED_20190611a_3T2_PL2017,H, 306,1.781167
3,775_FED_20190611a_3T2_PL2017,E, 306,1.524246
3,776_FED_20190611b_3T2_PL2017,H, 306,1.196791
3,776_FED_20190611b_3T2_PL2017,E, 306,0.231902
3,777_FED_20190611c_3T2_PL2017,H, 306,1.126295
3,777_FED_20190611c_3T2_PL2017,E, 306,0.759559
3,778_FED_20190614b_3T2_PL2017,H, 306,3.455731
3,778_FED_20190614b_3T2_PL2017,E, 306,2.802319
4,730_FED_20190306a_3T2_PL2017,H, 133,2.395301
4,730_FED_20190306a_3T2_PL2017,E, 133,1.862623
4,741_FED_20190320a_3T2_PL2017,H, 133,4.415232
4,741_FED_20190320a_3T2_PL2017,E, 133,4.324252
4,746_FED_20190328a_3T2_PL2017,H, 133,2.362182
4,746_FED_20190328a_3T2_PL2017,E, 133,1.933638
4,747_FED_20190328b_3T2_PL2017,H, 133,3.268546
4,747_FED_20190328b_3T2_PL2017,E, 133,2.174753
4,748_FED_20190328c_3T2_PL2017,H, 133,3.881534
4,748_FED_20190328c_3T2_PL2017,E, 133,3.059191
4,749_FED_20190404a_3T2_PL2017,H, 133,9.241441
4,749_FED_20190404a_3T2_PL2017,E, 133,7.990887
4,750_FED_20190404b_3T2_PL2017,H, 133,6.223269
