ROI,Subject,Effect, LocalizerSize,EffectSize
2,728_FED_20190226c_3T2_PL2017_Anya,en, 738,0.458250
2,728_FED_20190226c_3T2_PL2017_Anya,jap, 738,0.514430
2,728_FED_20190226c_3T2_PL2017_Anya,sent, 738,0.124598
2,729_FED_20190226d_3T2_PL2017_Anya,en, 738,2.165172
2,729_FED_20190226d_3T2_PL2017_Anya,jap, 738,2.146873
2,729_FED_20190226d_3T2_PL2017_Anya,sent, 738,1.337849
2,731_FED_20190306b_3T2_PL2017,en, 738,1.251846
2,731_FED_20190306b_3T2_PL2017,jap, 738,1.400026
2,731_FED_20190306b_3T2_PL2017,sent, 738,0.664784
2,732_FED_20190307_3T2_PL2017,en, 738,1.180579
2,732_FED_20190307_3T2_PL2017,jap, 738,1.331925
2,732_FED_20190307_3T2_PL2017,sent, 738,0.630084
2,733_FED_20190307b_3T2_PL2017,en, 738,1.014926
2,733_FED_20190307b_3T2_PL2017,jap, 738,1.088006
2,733_FED_20190307b_3T2_PL2017,sent, 738,0.386390
2,734_FED_20190313a_3T2_PL2017,en, 738,1.419663
2,734_FED_20190313a_3T2_PL2017,jap, 738,1.598941
2,734_FED_20190313a_3T2_PL2017,sent, 738,0.951059
2,735_FED_20190314a_3T2_PL2017,en, 738,1.159886
2,735_FED_20190314a_3T2_PL2017,jap, 738,1.108885
2,735_FED_20190314a_3T2_PL2017,sent, 738,0.552056
2,736_FED_20190314b_3T2_PL2017,en, 738,3.033777
2,736_FED_20190314b_3T2_PL2017,jap, 738,2.726044
2,736_FED_20190314b_3T2_PL2017,sent, 738,1.375169
2,737_FED_20190314c_3T2_PL2017,en, 738,1.986979
2,737_FED_20190314c_3T2_PL2017,jap, 738,1.890307
2,737_FED_20190314c_3T2_PL2017,sent, 738,1.210271
2,738_FED_20190319a_3T2_PL2017,en, 738,0.999991
2,738_FED_20190319a_3T2_PL2017,jap, 738,0.974346
2,738_FED_20190319a_3T2_PL2017,sent, 738,0.455456
2,739_FED_20190319b_3T2_PL2017,en, 738,0.919082
2,739_FED_20190319b_3T2_PL2017,jap, 738,1.031873
2,739_FED_20190319b_3T2_PL2017,sent, 738,0.663635
2,740_FED_20190319c_3T2_PL2017,en, 738,1.025830
2,740_FED_20190319c_3T2_PL2017,jap, 738,1.086023
2,740_FED_20190319c_3T2_PL2017,sent, 738,0.380967
2,743_FED_20190320c_3T2_PL2017,en, 738,1.249502
2,743_FED_20190320c_3T2_PL2017,jap, 738,1.283862
2,743_FED_20190320c_3T2_PL2017,sent, 738,0.625271
2,744_FED_20190320d_3T2_PL2017,en, 738,1.528271
2,744_FED_20190320d_3T2_PL2017,jap, 738,1.617213
2,744_FED_20190320d_3T2_PL2017,sent, 738,1.072985
2,745_FED_20190321a_3T2_PL2017,en, 738,1.395160
2,745_FED_20190321a_3T2_PL2017,jap, 738,1.476271
2,745_FED_20190321a_3T2_PL2017,sent, 738,0.831434
2,759_FED_20190415a_3T2_PL2017,en, 738,1.295179
2,759_FED_20190415a_3T2_PL2017,jap, 738,1.281238
2,759_FED_20190415a_3T2_PL2017,sent, 738,0.721335
2,760_FED_20190415b_3T2_PL2017,en, 738,1.578432
2,760_FED_20190415b_3T2_PL2017,jap, 738,1.542433
2,760_FED_20190415b_3T2_PL2017,sent, 738,1.062959
2,761_FED_20190416a_3T2_PL2017,en, 738,2.389999
2,761_FED_20190416a_3T2_PL2017,jap, 738,2.490278
2,761_FED_20190416a_3T2_PL2017,sent, 738,1.580989
2,762_FED_20190416b_3T2_PL2017,en, 738,1.307277
2,762_FED_20190416b_3T2_PL2017,jap, 738,1.384370
2,762_FED_20190416b_3T2_PL2017,sent, 738,0.614442
2,763_FED_20190416c_3T2_PL2017,en, 738,1.508829
2,763_FED_20190416c_3T2_PL2017,jap, 738,1.647266
2,763_FED_20190416c_3T2_PL2017,sent, 738,1.027079
2,764_FED_20190416d_3T2_PL2017,en, 738,1.595023
